classifier,score_name,scoring,scoring avg,data
GradientBoosting,jaccard,[0.         0.01315789 0.08450704 0.01298701 0.        ],0.022130389995475244,individuals per player
GradientBoosting,roc_auc,[0.29983471 0.26809917 0.47173554 0.30454545 0.17356902],0.3035567799204163,individuals per player
GradientBoosting,roc_auc_ovr,[0.29983471 0.26809917 0.47173554 0.30454545 0.17356902],0.3035567799204163,individuals per player
GradientBoosting,roc_auc_ovo,[0.29983471 0.26809917 0.47173554 0.30454545 0.17356902],0.3035567799204163,individuals per player
GradientBoosting,roc_auc_ovr_weighted,[0.29983471 0.26809917 0.47173554 0.30454545 0.17356902],0.3035567799204163,individuals per player
GradientBoosting,roc_auc_ovo_weighted,[0.29983471 0.26809917 0.47173554 0.30454545 0.17356902],0.3035567799204163,individuals per player
Nearest Neighbors,accuracy,[0.62 0.64 0.54 0.62 0.52],0.588,individuals per game
Nearest Neighbors,balanced_accuracy,[0.62 0.64 0.54 0.62 0.52],0.588,individuals per game
Nearest Neighbors,average_precision,[0.62747789 0.58204155 0.595311   0.61815063 0.58043077],0.6006823691175939,individuals per game
Nearest Neighbors,neg_brier_score,[-0.29555556 -0.27333333 -0.28444444 -0.26888889 -0.32666667],-0.2897777777777778,individuals per game
Nearest Neighbors,f1,[0.62745098 0.65384615 0.5106383  0.64150943 0.52      ],0.590688973214583,individuals per game
Nearest Neighbors,f1_micro,[0.62 0.64 0.54 0.62 0.52],0.588,individuals per game
Nearest Neighbors,f1_macro,[0.61984794 0.63942308 0.53833802 0.61862706 0.52      ],0.587247218073222,individuals per game
Nearest Neighbors,f1_weighted,[0.61984794 0.63942308 0.53833802 0.61862706 0.52      ],0.587247218073222,individuals per game
Nearest Neighbors,neg_log_loss,[-5.27751628 -4.57867943 -3.31032362 -4.55199586 -5.96702645],-4.737108327928486,individuals per game
Nearest Neighbors,precision,[0.61538462 0.62962963 0.54545455 0.60714286 0.52      ],0.5835223295223295,individuals per game
Nearest Neighbors,recall,[0.64 0.68 0.48 0.68 0.52],0.6,individuals per game
Nearest Neighbors,jaccard,[0.45714286 0.48571429 0.34285714 0.47222222 0.35135135],0.42185757185757183,individuals per game
Nearest Neighbors,roc_auc,[0.6048 0.6384 0.5992 0.6672 0.5808],0.61808,individuals per game
Nearest Neighbors,roc_auc_ovr,[0.6048 0.6384 0.5992 0.6672 0.5808],0.61808,individuals per game
Nearest Neighbors,roc_auc_ovo,[0.6048 0.6384 0.5992 0.6672 0.5808],0.61808,individuals per game
Nearest Neighbors,roc_auc_ovr_weighted,[0.6048 0.6384 0.5992 0.6672 0.5808],0.61808,individuals per game
Nearest Neighbors,roc_auc_ovo_weighted,[0.6048 0.6384 0.5992 0.6672 0.5808],0.61808,individuals per game
Gaussian Process,accuracy,[0.58 0.7  0.6  0.58 0.58],0.608,individuals per game
Gaussian Process,balanced_accuracy,[0.58 0.7  0.6  0.58 0.58],0.608,individuals per game
Gaussian Process,average_precision,[0.64351455 0.64114575 0.60412774 0.60538771 0.60454349],0.6197438473360283,individuals per game
Gaussian Process,neg_brier_score,[-0.23456458 -0.22243851 -0.23973134 -0.23848019 -0.24555858],-0.23615463968182332,individuals per game
Gaussian Process,f1,[0.58823529 0.71698113 0.54545455 0.6557377  0.57142857],0.6155674495988537,individuals per game
Gaussian Process,f1_micro,[0.58 0.7  0.6  0.58 0.58],0.608,individuals per game
Gaussian Process,f1_macro,[0.57983193 0.6989161  0.59415584 0.55863808 0.57983193],0.6022747781765878,individuals per game
Gaussian Process,f1_weighted,[0.57983193 0.6989161  0.59415584 0.55863808 0.57983193],0.6022747781765879,individuals per game
Gaussian Process,neg_log_loss,[-0.66022059 -0.63442105 -0.6689318  -0.6696453  -0.68784251],-0.664212250761043,individuals per game
Gaussian Process,precision,[0.57692308 0.67857143 0.63157895 0.55555556 0.58333333],0.6051924683503631,individuals per game
Gaussian Process,recall,[0.6  0.76 0.48 0.8  0.56],0.6399999999999999,individuals per game
Gaussian Process,jaccard,[0.41666667 0.55882353 0.375      0.48780488 0.4       ],0.44765901482544235,individuals per game
Gaussian Process,roc_auc,[0.6224 0.6928 0.6144 0.6256 0.6096],0.63296,individuals per game
Gaussian Process,roc_auc_ovr,[0.6224 0.6928 0.6144 0.6256 0.6096],0.63296,individuals per game
Gaussian Process,roc_auc_ovo,[0.6224 0.6928 0.6144 0.6256 0.6096],0.63296,individuals per game
Gaussian Process,roc_auc_ovr_weighted,[0.6224 0.6928 0.6144 0.6256 0.6096],0.63296,individuals per game
Gaussian Process,roc_auc_ovo_weighted,[0.6224 0.6928 0.6144 0.6256 0.6096],0.63296,individuals per game
Decision Tree,accuracy,[0.9  0.8  0.76 0.84 0.82],0.8240000000000001,individuals per game
Decision Tree,balanced_accuracy,[0.9  0.8  0.76 0.84 0.82],0.8240000000000001,individuals per game
Decision Tree,average_precision,[0.87025641 0.78688406 0.76256237 0.78560386 0.76534314],0.7941299687752265,individuals per game
